01030,        DALIA,   27,  2330771686594445312
01031,       DALILA,   39,  2330777751088267264
01032,       DALLAS,   49,  2330824789570093056
01033,       DALTON,   66,  2330973137740496896
01034,      DAMARIS,   65,  2331203409727717376
01035,       DAMIAN,   42,  2331334877066035200
01036,       DAMIEN,   46,  2331337076089290752
01037,       DAMION,   56,  2331342573647429632
01038,        DAMON,   47,  2331447336489713664
01039,          DAN,   19,  2331738707071074304
01040,         DANA,   20,  2331756299257118720
01041,        DANAE,   25,  2331759048036188160
01042,         DANE,   24,  2331826668001296384
01043,      DANELLE,   53,  2331833473913847808
01044,      DANETTE,   69,  2331838009399312384
01045,         DANI,   28,  2331897036745474048
01046,        DANIA,   29,  2331897586501287936
01047,       DANIAL,   41,  2331897792659718144
01048,       DANICA,   32,  2331898703192784896
01049,       DANIEL,   45,  2331899991682973696
01050,      DANIELA,   46,  2331899992219844608
01051,      DANIELE,   50,  2331899994367328256
01052,      DANIELL,   57,  2331899998125424640
01053,     DANIELLA,   58,  2331899998142201856
01054,     DANIELLE,   62,  2331899998209310720
01055,       DANIKA,   40,  2331903101239296000
01056,      DANILLE,   57,  2331903842658025472
01057,       DANILO,   55,  2331903891513278464
01058,       DANITA,   49,  2331908049041620992
01059,         DANN,   33,  2331984997675696128
01060,        DANNA,   34,  2331985547431510016
01061,     DANNETTE,   83,  2331988100873453568
01062,       DANNIE,   47,  2331990031377367040
01063,    DANNIELLE,   76,  2331990038023766016
01064,        DANNY,   58,  2331998741571043328
01065,        DANTE,   44,  2332093299571032064
01066,       DANUTA,   61,  2332119155274153984
01067,       DANYEL,   61,  2332181466659684352
01068,      DANYELL,   73,  2332181473102135296
01069,     DANYELLE,   78,  2332181473186021376
01070,      DAPHINE,   57,  2333010535471120384
01071,       DAPHNE,   48,  2333013126947012608
01072,         DARA,   24,  2334008099070803968
01073,        DARBY,   50,  2334039435152195584
01074,       DARCEL,   43,  2334046238380392448
01075,       DARCEY,   56,  2334046461718691840
01076,        DARCI,   35,  2334048231245217792
01077,       DARCIE,   40,  2334048317144563712
01078,        DARCY,   51,  2334057027338240000
01079,       DARELL,   52,  2334085271043178496
01080,        DAREN,   42,  2334086164396376064
01081,        DARIA,   33,  2334149386314973184
01082,        DARIN,   46,  2334156533140553728
01083,        DARIO,   47,  2334157082896367616
01084,       DARIUS,   72,  2334160707848765440
01085,        DARLA,   36,  2334202162873106432
01086,      DARLEEN,   59,  2334204455311900672
01087,      DARLENA,   55,  2334204602951401472
01088,      DARLENE,   59,  2334204605098885120
01089,      DARLINE,   63,  2334206804122140672
01090,      DARNELL,   66,  2334239758869331968
01091,        DARON,   52,  2334262086256820224
01092,       DARREL,   58,  2334310121171058688
01093,      DARRELL,   70,  2334310127613509632
01094,       DARREN,   60,  2334310155530797056
01095,      DARRICK,   64,  2334312171481071616
01096,       DARRIN,   64,  2334312354554052608
01097,       DARRON,   70,  2334315653088935936
01098,       DARRYL,   78,  2334321116287336448
01099,       DARWIN,   69,  2334400315484274688
01100,        DARYL,   60,  2334436908605636608
01101,         DAVE,   32,  2336330267628666880
01102,        DAVID,   40,  2336402835396100096
01103,       DAVIDA,   41,  2336402852575969280
01104,       DAVINA,   51,  2336408350134108160
01105,        DAVIS,   55,  2336411081733308416
01106,         DAWN,   42,  2337051547256487936
01107,        DAWNA,   43,  2337052097012301824
01108,        DAWNE,   47,  2337054296035557376
01109,        DAYLE,   47,  2338145011570311168
01110,        DAYNA,   45,  2338177996919144448
01111,        DAYSI,   58,  2338270355895877632
01112,       DEADRA,   33,  2396558233243222016
01113,         DEAN,   24,  2396724242319147008
01114,        DEANA,   25,  2396724792074960896
01115,      DEANDRA,   47,  2396726751116918784
01116,      DEANDRE,   51,  2396726753264402432
01117,     DEANDREA,   52,  2396726753281179648
01118,        DEANE,   29,  2396726991098216448
01119,     DEANGELO,   63,  2396728183203299328
01120,        DEANN,   38,  2396731938900541440
01121,       DEANNA,   39,  2396731956080410624
01122,       DEANNE,   43,  2396732024799887360
01123,          DEB,   11,  2397040901667946496
01124,        DEBBI,   22,  2397081033842360320
01125,       DEBBIE,   27,  2397081119741706240
01126,       DEBBRA,   32,  2397085998824554496
01127,        DEBBY,   38,  2397089829935382528
01128,       DEBERA,   35,  2397138775382687744
01129,         DEBI,   20,  2397199231342346240
01130,       DEBORA,   45,  2397314697243131904
01131,      DEBORAH,   53,  2397314701538099200
01132,        DEBRA,   30,  2397358110772559872
01133,       DEBRAH,   38,  2397358248211513344
01134,      DEBROAH,   53,  2397365828828790784
01135,         DEDE,   18,  2398254762505011200
01136,        DEDRA,   32,  2398484010679402496
01137,          DEE,   14,  2398729751528210432
01138,       DEEANN,   43,  2398755280813817856
01139,      DEEANNA,   44,  2398755281350688768
01140,       DEEDEE,   28,  2398802954950803456
01141,       DEEDRA,   37,  2398810033056907264
01142,        DEENA,   29,  2398976591888646144
01143,       DEETTA,   55,  2399092607545245696
01144,       DEIDRA,   41,  2401061832870592512
01145,       DEIDRE,   45,  2401061901590069248
01146,      DEIRDRE,   63,  2401300721635950592
01147,         DEJA,   20,  2401562093481361408
01148,          DEL,   21,  2402670401202159616
01149,      DELAINE,   50,  2402693184393052160
01150,       DELANA,   37,  2402695707149467648
01151,      DELBERT,   66,  2402708654328381440
01152,       DELCIE,   38,  2402728211461963776
01153,       DELENA,   41,  2402766075893645312
01154,      DELFINA,   51,  2402781143175790592
01155,        DELIA,   31,  2402829280632373248
01156,      DELICIA,   43,  2402830535299694592
01157,       DELILA,   43,  2402835345126195200
01158,      DELILAH,   51,  2402835349421162496
01159,      DELINDA,   49,  2402836496714301440
01160,       DELISA,   50,  2402839193416892416
01161,         DELL,   33,  2402881507434692608
01162,        DELLA,   34,  2402882057190506496
01163,        DELMA,   35,  2402899649376550912
01164,       DELMAR,   53,  2402899958614196224
01165,       DELMER,   57,  2402902157637451776
01166,        DELMY,   59,  2402912843516084224
01167,       DELOIS,   64,  2402939558212665344
01168,      DELOISE,   69,  2402939560897019904
01169,       DELORA,   55,  2402944196777345024
01170,      DELORAS,   74,  2402944206977892352
01171,      DELORES,   78,  2402944275697369088
01172,      DELORIS,   82,  2402944344416845824
01173,      DELORSE,   78,  2402944508699344896
01174,       DELPHA,   46,  2402956291405250560
01175,      DELPHIA,   55,  2402956429381074944
01176,     DELPHINE,   73,  2402956436444282880
01177,       DELSIE,   54,  2403009686438674432
01178,        DELTA,   42,  2403022794678861824
01179,     DEMARCUS,   84,  2403260902078939136
01180,      DEMETRA,   66,  2403332616976596992
01181,     DEMETRIA,   75,  2403332621288341504
01182,    DEMETRICE,   82,  2403332621324517376
01183,    DEMETRIUS,  114,  2403332621633847296
01184,         DENA,   24,  2403813893295046656
01185,        DENAE,   29,  2403816642074116096
01186,       DENEEN,   47,  2403887251336462336
01187,       DENESE,   52,  2403894793299034112
01188,       DENICE,   40,  2403956365950189568
01189,        DENIS,   51,  2403965076143865856
01190,       DENISE,   56,  2403965162043211776
01191,      DENISHA,   60,  2403965214119690240
01192,      DENISSE,   75,  2403965405245734912
01193,       DENITA,   53,  2403965643079548928
01194,        DENNA,   38,  2404043141469437952
01195,       DENNIS,   65,  2404047865933463552
01196,      DENNISE,   70,  2404047868617818112
01197,        DENNY,   62,  2404056335608971264
01198,       DENVER,   68,  2404186387218694144
01199,       DENYSE,   72,  2404246637019922432
01200,         DEON,   38,  2404605541667045376
01201,       DEONNA,   53,  2404613255428308992
01202,        DEREK,   43,  2406142109166862336
01203,       DERICK,   50,  2406208268843089920
01204,      DERRICK,   68,  2406369765518999552
01205,      DESHAWN,   74,  2406752740773462016
01206,      DESIRAE,   61,  2406779296019382272
01207,       DESIRE,   60,  2406779362054504448
01208,      DESIREE,   65,  2406779364738859008
01209,      DESMOND,   74,  2406848238297546752
01210,      DESPINA,   68,  2406897714710183936
01211,       DESSIE,   61,  2406950336112623616
01212,      DESTINY,   96,  2406968096339263488
01213,        DETRA,   48,  2407491209934143488
01214,        DEVIN,   54,  2408465926992166912
01215,        DEVON,   60,  2408571480108433408
01216,       DEVONA,   61,  2408571497288302592
01217,       DEVORA,   65,  2408573696311558144
01218,      DEVORAH,   73,  2408573700606525440
01219,      DEWAYNE,   77,  2408894429973708800
01220,        DEWEY,   62,  2408964555515363328
01221,       DEWITT,   81,  2409032519077855232
01222,       DEXTER,   76,  2409780702380818432
01223,          DIA,   14,  2468535545752453120
01224,      DIAMOND,   60,  2468772733173891072
01225,         DIAN,   28,  2468781836357074944
01226,        DIANA,   29,  2468782386112888832
01227,        DIANE,   33,  2468784585136144384
01228,        DIANN,   42,  2468789532938469376
01229,       DIANNA,   43,  2468789550118338560
01230,       DIANNE,   47,  2468789618837815296
01231,         DICK,   27,  2469854959705784320
01232,       DIEDRA,   41,  2470867627094835200
01233,       DIEDRE,   45,  2470867695814311936
01234,        DIEGO,   40,  2470918737205657600
01235,      DIERDRE,   63,  2471106515860193280
01236,        DIGNA,   35,  2472160085833416704
01237,       DILLON,   66,  2474947588327997440
01238,       DIMPLE,   59,  2475579103139332096
01239,         DINA,   28,  2475871487332974592
01240,        DINAH,   36,  2475875885379485696
01241,         DINO,   42,  2476117777937596416
01242,      DINORAH,   69,  2476127695017082880
01243,         DION,   42,  2476663135704973312
01244,        DIONE,   47,  2476665884484042752
01245,       DIONNA,   57,  2476670849466236928
01246,       DIONNE,   61,  2476670918185713664
01247,         DIRK,   42,  2478299209007104000
01248,       DIVINA,   59,  2480523538209964032
01249,        DIXIE,   51,  2481644473134612480
01250,        DODIE,   37,  2578471865123078144
01251,       DOLLIE,   57,  2583030526231183360
01252,        DOLLY,   68,  2583039236424859648
01253,      DOLORES,   88,  2583088260792188928
01254,      DOLORIS,   92,  2583088329511665664
01255,      DOMENIC,   63,  2583473149991452672
01256,     DOMENICA,   64,  2583473150008229888
01257,      DOMINGA,   63,  2583543483302150144
01258,      DOMINGO,   77,  2583543490818342912
01259,      DOMINIC,   67,  2583543518735630336
01260,     DOMINICA,   68,  2583543518752407552
01261,     DOMINICK,   78,  2583543518920179712
01262,    DOMINIQUE,  107,  2583543526606766080
01263,     DOMINQUE,   98,  2583543665922146304
01264,     DOMITILA,   83,  2583546822119129088
01265,    DOMONIQUE,  113,  2583649079723032576
01266,          DON,   33,  2583940286203822080
01267,         DONA,   34,  2583957878389866496
01268,       DONALD,   50,  2583964544179109888
01269,      DONELLA,   63,  2584035050899111936
01270,      DONETTA,   79,  2584039586384576512
01271,      DONETTE,   83,  2584039588532060160
01272,         DONG,   40,  2584063431506132992
01273,       DONITA,   63,  2584109628174368768
01274,         DONN,   47,  2584186576808443904
01275,        DONNA,   48,  2584187126564257792
01276,      DONNELL,   76,  2584189538188394496
01277,     DONNETTA,   93,  2584189679939092480
01278,     DONNETTE,   97,  2584189680006201344
01279,       DONNIE,   61,  2584191610510114816
01280,        DONNY,   72,  2584200320703791104
01281,      DONOVAN,   85,  2584216288318455808
01282,        DONTE,   58,  2584294878703779840
01283,        DONYA,   59,  2584380640610746368
01284,         DORA,   38,  2586209678203551744
01285,      DORATHY,   91,  2586220824180555776
01286,       DORCAS,   60,  2586245738748968960
01287,     DOREATHA,   72,  2586280944612671488
01288,       DOREEN,   61,  2586283036244967424
01289,       DORENE,   61,  2586287829428469760
01290,      DORETHA,   71,  2586291180039831552
01291,     DORETHEA,   76,  2586291182204092416
01292,      DORETTA,   83,  2586291386198261760
01293,         DORI,   46,  2586350415691907072
01294,        DORIA,   47,  2586350965447720960
01295,       DORIAN,   61,  2586351205965889536
01296,        DORIE,   51,  2586353164470976512
01297,      DORINDA,   65,  2586358181529649152
01298,       DORINE,   65,  2586358198172647424
01299,        DORIS,   65,  2586360861052370944
01300,        DORLA,   50,  2586403742005854208
01301,      DOROTHA,   81,  2586467101900275712
01302,     DOROTHEA,   86,  2586467104064536576
01303,      DOROTHY,  105,  2586467114785177600
01304,       DORRIS,   83,  2586514019586146304
01305,       DORSEY,   86,  2586529515828150272
01306,       DORTHA,   66,  2586548344964775936
01307,      DORTHEA,   71,  2586548414221123584
01308,      DORTHEY,   95,  2586548427106025472
01309,       DORTHY,   90,  2586548757281636352
01310,          DOT,   39,  2587317985924349952
01311,       DOTTIE,   73,  2587674863346909184
01312,        DOTTY,   84,  2587683573540585472
01313,         DOUG,   47,  2588004081180082176
01314,      DOUGLAS,   79,  2588010705630265344
01315,     DOUGLASS,   98,  2588010705949032448
01316,        DOVIE,   55,  2588604964284661760
01317,        DOYLE,   61,  2590346590703058944
01318,       DREAMA,   42,  2632941688342970368
01319,        DREMA,   41,  2633146180325867520
01320,         DREW,   50,  2633321552430497792
01321,     DRUCILLA,   80,  2641982068384333824
01322,     DRUSILLA,   96,  2642263543361044480
01323,        DUANE,   45,  2684957367249928192
01324,       DUDLEY,   71,  2686611462234832896
01325,        DULCE,   45,  2690956302691074048
01326,       DULCIE,   54,  2690958587613675520
01327,       DUNCAN,   57,  2692080244092829696
01328,         DUNG,   46,  2692149822563024896
01329,        DUSTI,   73,  2695198218551033856
01330,       DUSTIN,   87,  2695198459069202432
01331,        DUSTY,   89,  2695207014644056064
01332,        DWAIN,   51,  2720903151140995072
01333,        DWANA,   43,  2720983965245636608
01334,       DWAYNE,   72,  2721184712017051648
01335,       DWIGHT,   71,  2725368611458777088
01336,         DYAN,   44,  2757012212508786688
01337,        DYLAN,   56,  2762983660159238144
01338,         EARL,   36,  2910662365420716032
01339,        EARLE,   41,  2910665114199785472
01340,      EARLEAN,   56,  2910665138895847424
01341,      EARLEEN,   60,  2910665207615324160
01342,      EARLENE,   60,  2910665357402308608
01343,       EARLIE,   50,  2910667399122386944
01344,      EARLINE,   64,  2910667556425564160
01345,      EARNEST,   82,  2910700635726807040
01346,   EARNESTINE,  110,  2910700635885223936
01347,       EARTHA,   53,  2910807518135451648
01348,       EASTER,   68,  2911369110879207424
01349,        EBONI,   45,  2927028046244347904
01350,       EBONIE,   50,  2927028132143693824
01351,        EBONY,   61,  2927036842337370112
01352,         ECHO,   31,  2941114439463600128
01353,           ED,    9,  2954361355555045376
01354,          EDA,   10,  2954924305508466688
01355,         EDDA,   14,  2956630747554775040
01356,        EDDIE,   27,  2956774233822199808
01357,         EDDY,   38,  2957052960019841024
01358,     EDELMIRA,   67,  2957394522679541760
01359,         EDEN,   28,  2957422395926773760
01360,        EDGAR,   35,  2958329493019688960
01361,      EDGARDO,   54,  2958329569792229376
01362,         EDIE,   23,  2959515866066059264
01363,       EDISON,   66,  2959770643526057984
01364,        EDITH,   46,  2959784146903236608
01365,       EDMOND,   55,  2961951353041059840
01366,       EDMUND,   61,  2962056906157326336
01367,      EDMUNDO,   76,  2962056914210390016
01368,         EDNA,   24,  2962260247088988160
01369,         EDRA,   28,  2964512046902673408
01370,        EDRIS,   55,  2964663229751492608
01371,      EDUARDO,   68,  2966210869140127744
01372,       EDWARD,   55,  2967336760993906688
01373,      EDWARDO,   70,  2967336769046970368
01374,        EDWIN,   55,  2967475230739529728
01375,       EDWINA,   56,  2967475247919398912
01376,        EDYTH,   62,  2968791346157977600
01377,       EDYTHE,   67,  2968791432057323520
01378,        EFFIE,   31,  2993928930748006400
01379,       EFRAIN,   53,  3000546032242130944
01380,        EFREN,   48,  3000618909247209472
01381,        EHTEL,   50,  3037772506661388288
01382,       EILEEN,   50,  3051279697770971136
01383,       EILENE,   50,  3051284490954473472
01384,          ELA,   18,  3099039493584322560
01385,       ELADIA,   32,  3099114827310694400
01386,       ELAINA,   42,  3099205537019985920
01387,       ELAINE,   46,  3099205605739462656
01388,        ELANA,   33,  3099286333944758272
01389,        ELANE,   37,  3099288532968013824
01390,       ELANOR,   65,  3099294339763798016
01391,       ELAYNE,   62,  3099487080716173312
01392,         ELBA,   20,  3099620035723788288
01393,       ELBERT,   62,  3099700643669999616
01394,         ELDA,   22,  3100745935630630912
01395,        ELDEN,   40,  3100824000956203008
01396,        ELDON,   50,  3100999922816647168
01397,       ELDORA,   55,  3101002139019771904
01398,     ELDRIDGE,   64,  3101050023157170176
01399,      ELEANOR,   70,  3101316849527160832
01400,     ELEANORA,   71,  3101316849543938048
01401,     ELEANORE,   75,  3101316849611046912
01402,       ELEASE,   47,  3101319416843862016
01403,        ELENA,   37,  3101538133758443520
01404,        ELENE,   41,  3101540332781699072
01405,        ELENI,   45,  3101542531804954624
01406,       ELENOR,   69,  3101546139577483264
01407,      ELENORA,   70,  3101546140114354176
01408,      ELENORE,   74,  3101546142261837824
01409,      ELEONOR,   84,  3101563140131782656
01410,     ELEONORA,   85,  3101563140148559872
01411,     ELEONORE,   89,  3101563140215668736
01412,      ELFREDA,   51,  3102173720735645696
01413,     ELFRIEDA,   60,  3102175938566160384
01414,     ELFRIEDE,   64,  3102175938633269248
01415,          ELI,   26,  3103543093211693056
01416,         ELIA,   27,  3103560685397737472
01417,       ELIANA,   42,  3103568399159001088
01418,        ELIAS,   46,  3103571130758201344
01419,       ELICIA,   39,  3103600834752020480
01420,        ELIDA,   31,  3103614011711684608
01421,       ELIDIA,   40,  3103618426938064896
01422,       ELIJAH,   45,  3103719702266904576
01423,         ELIN,   40,  3103789383816314880
01424,        ELINA,   41,  3103789933572128768
01425,       ELINOR,   73,  3103797939391168512
01426,      ELINORE,   78,  3103797942075523072
01427,        ELISA,   46,  3103877894502350848
01428,    ELISABETH,   81,  3103877931886182400
01429,        ELISE,   50,  3103880093525606400
01430,       ELISEO,   65,  3103880351223644160
01431,       ELISHA,   54,  3103881759972917248
01432,       ELISSA,   65,  3103887807286870016
01433,         ELIZ,   52,  3104000490048847872
01434,        ELIZA,   53,  3104001039804661760
01435,     ELIZABET,   80,  3104001077184299008
01436,    ELIZABETH,   88,  3104001077188493312
01437,     ELIZBETH,   87,  3104001686331457536
01438,    ELIZEBETH,   92,  3104003276211748864
01439,         ELKE,   33,  3104756954048757760
01440,         ELLA,   30,  3105249535258001408
01441,      ELLAMAE,   49,  3105256701947805696
01442,        ELLAN,   44,  3105257231839395840
01443,        ELLEN,   48,  3105327600583573504
01444,       ELLENA,   49,  3105327617763442688
01445,         ELLI,   38,  3105390272746356736
01446,        ELLIE,   43,  3105393021525426176
01447,       ELLIOT,   73,  3105398862680948736
01448,      ELLIOTT,   93,  3105398873418366976
01449,        ELLIS,   57,  3105400718106820608
01450,    ELLSWORTH,  132,  3105579106691973120
01451,         ELLY,   54,  3105671747723067392
01452,        ELLYN,   68,  3105679444304461824
01453,         ELMA,   31,  3105812485211422720
01454,        ELMER,   53,  3105892749560250368
01455,       ELMIRA,   58,  3105963135484297216
01456,         ELMO,   45,  3106058775816044544
01457,         ELNA,   32,  3106375435164844032
01458,       ELNORA,   65,  3106631638553985024
01459,       ELODIA,   46,  3106996126658592768
01460,        ELOIS,   60,  3107089567967084544
01461,       ELOISA,   61,  3107089585146953728
01462,       ELOISE,   65,  3107089653866430464
01463,      ELOUISE,   86,  3107295505743347712
01464,         ELOY,   57,  3107360597583331328
01465,        ELROY,   75,  3108887269478498304
01466,         ELSA,   37,  3109190184931950592
01467,         ELSE,   41,  3109260553676128256
01468,        ELSIE,   50,  3109333671199375360
01469,         ELSY,   61,  3109612397397016576
01470,        ELTON,   66,  3110007122071388160
01471,         ELVA,   40,  3110879034792214528
01472,       ELVERA,   63,  3110959316320911360
01473,        ELVIA,   49,  3111020322036383744
01474,        ELVIE,   53,  3111022521059639296
01475,        ELVIN,   62,  3111027468861964288
01476,       ELVINA,   63,  3111027486041833472
01477,       ELVIRA,   67,  3111029685065089024
01478,        ELVIS,   67,  3111030217641033728
01479,      ELWANDA,   60,  3111449750583377920
01480,       ELWOOD,   74,  3111696590406942720
01481,        ELYSE,   66,  3112887292780347392
01482,         ELZA,   44,  3113130834605899776
01483,          EMA,   19,  3117053892093804544
01484,      EMANUEL,   71,  3117311819912314880
01485,       EMELDA,   40,  3119519014343147520
01486,       EMELIA,   45,  3119521763122216960
01487,      EMELINA,   59,  3119521986997387264
01488,      EMELINE,   63,  3119521989144870912
01489,        EMELY,   60,  3119530542035369984
01490,      EMERALD,   58,  3119623109318017024
01491,      EMERITA,   71,  3119627643192868864
01492,      EMERSON,   89,  3119633061830983680
01493,        EMERY,   66,  3119636095151636480
01494,        EMIKO,   53,  3121759252104871936
01495,         EMIL,   39,  3121768597953708032
01496,        EMILE,   44,  3121771346732777472
01497,       EMILEE,   49,  3121771432632123392
01498,       EMILIA,   49,  3121773562935902208
01499,       EMILIE,   53,  3121773631655378944
01500,       EMILIO,   63,  3121773803454070784
01501,        EMILY,   64,  3121782341849055232
01502,         EMMA,   32,  3123826883720904704
01503,     EMMALINE,   72,  3123833643009572864
01504,     EMMANUEL,   84,  3123834943965233152
01505,       EMMETT,   76,  3123908591178743808
01506,        EMMIE,   45,  3123970369988329472
01507,       EMMITT,   80,  3123978959922921472
01508,         EMMY,   56,  3124249096185970688
01509,      EMOGENE,   64,  3125061328725606400
01510,        EMORY,   76,  3125265594685849600
01511,          ENA,   20,  3135068290603286528
01512,         ENDA,   24,  3136774732649594880
01513,      ENEDINA,   52,  3137395648018513920
01514,       ENEIDA,   38,  3137480636294496256
01515,         ENID,   32,  3139642258974834688
01516,        ENOCH,   45,  3143006764555829248
01517,        ENOLA,   47,  3143161245939531776
01518,      ENRIQUE,   89,  3144806478796292096
01519,    ENRIQUETA,  110,  3144806479132360704
01520,     EPIFANIA,   61,  3175707035488485376
01521,          ERA,   24,  3207125884641214464
01522,       ERASMO,   71,  3207467540699676672
01523,         ERIC,   35,  3211682260826718208
01524,        ERICA,   36,  3211682810582532096
01525,        ERICH,   43,  3211686658873229312
01526,        ERICK,   46,  3211688308140670976
01527,       ERICKA,   47,  3211688325320540160
01528,         ERIK,   43,  3211822998315073536
01529,        ERIKA,   44,  3211823548070887424
01530,         ERIN,   46,  3211875774873206784
01531,        ERINN,   60,  3211883471454601216
01532,       ERLENE,   59,  3213414077539811328
01533,      ERLINDA,   63,  3213484429640990720
01534,       ERLINE,   63,  3213484446283988992
01535,         ERMA,   37,  3213898876268314624
01536,    ERMELINDA,   81,  3213976004284907520
01537,      ERMINIA,   69,  3214047465493757952
01538,         ERNA,   38,  3214461826221735936
01539,       ERNEST,   81,  3214542983923761152
01540,    ERNESTINA,  105,  3214542988991004672
01541,    ERNESTINE,  109,  3214542988993101824
01542,      ERNESTO,   96,  3214542991976824832
01543,        ERNIE,   51,  3214605312489160704
01544,        ERROL,   68,  3216966513709809664
01545,        ERVIN,   68,  3219113859918856192
01546,        ERWIN,   69,  3219676809872277504
01547,         ERYN,   62,  3220882974127947776
01548,    ESMERALDA,   78,  3231993562816577536
01549,    ESPERANZA,  105,  3233682414119682048
01550,        ESSIE,   57,  3235434460765749248
01551,         ESTA,   45,  3235853924451745792
01552,      ESTEBAN,   66,  3235925417403613184
01553,     ESTEFANA,   71,  3235927616443645952
01554,       ESTELA,   62,  3235930907445559296
01555,       ESTELL,   73,  3235931096424120320
01556,      ESTELLA,   74,  3235931096960991232
01557,      ESTELLE,   78,  3235931099108474880
01558,        ESTER,   67,  3235934188800573440
01559,       ESTHER,   75,  3235980127770771456
01560,     ESTRELLA,   92,  3236155953011228672
01561,         ETHA,   34,  3247112923520172032
01562,        ETHAN,   48,  3247120620101566464
01563,        ETHEL,   50,  3247189889334116352
01564,     ETHELENE,   74,  3247189982833541120
01565,      ETHELYN,   89,  3247190326347038720
01566,        ETHYL,   70,  3247541733055004672
01567,       ETSUKO,   91,  3253663521740685312
01568,         ETTA,   46,  3253868322961227776
01569,        ETTIE,   59,  3254011809228652544
01570,      EUFEMIA,   60,  3264079092848263168
01571,       EUGENA,   53,  3264642454581673984
01572,       EUGENE,   57,  3264642523301150720
01573,      EUGENIA,   62,  3264642592557498368
01574,      EUGENIE,   66,  3264642594704982016
01575,      EUGENIO,   76,  3264642600073691136
01576,         EULA,   39,  3267379121843339264
01577,        EULAH,   47,  3267383519889850368
01578,      EULALIA,   61,  3267385874068799488
01579,          EUN,   40,  3268487429564137472
01580,         EUNA,   41,  3268505021750181888
01581,       EUNICE,   57,  3268647494405324800
01582,         EURA,   45,  3270756821563867136
01583,      EUSEBIA,   62,  3271391394928787456
01584,      EUSEBIO,   76,  3271391402444980224
01585,     EUSTOLIA,  102,  3271662480396386304
01586,          EVA,   28,  3279183478679142400
01587,       EVALYN,   79,  3279408569325191168
01588,         EVAN,   42,  3279429769283764224
01589,   EVANGELINA,   90,  3279433710074609664
01590,   EVANGELINE,   94,  3279433710074675200
01591,          EVE,   32,  3281435278492827648
01592,       EVELIA,   54,  3281651349707554816
01593,       EVELIN,   67,  3281651573045854208
01594,      EVELINA,   68,  3281651573582725120
01595,      EVELINE,   72,  3281651575730208768
01596,       EVELYN,   83,  3281660369138876416
01597,      EVELYNE,   88,  3281660371823230976
01598,      EVELYNN,   97,  3281660376655069184
01599,      EVERETT,   95,  3281755040955498496
01600,     EVERETTE,  100,  3281755041039384576
01601,       EVETTE,   77,  3281798203229339648
01602,         EVIA,   37,  3283704670492557312
01603,         EVIE,   41,  3283775039236734976
01604,        EVITA,   57,  3284039471783215104
01605,         EVON,   56,  3287311068631662592
01606,       EVONNE,   75,  3287318851112402944
01607,          EWA,   29,  3297197877188624384
01608,         EXIE,   43,  3319803836255698944
01609,      EZEKIEL,   73,  3353691426721366016
01610,     EZEQUIEL,  100,  3353803642070106112
01611,         EZRA,   50,  3360828814111277056
01612,       FABIAN,   33,  3478063932185247744
01613,      FABIOLA,   46,  3478071594943774720
01614,          FAE,   12,  3479593662097129472
01615,        FAIRY,   59,  3482175865154961408
01616,        FAITH,   44,  3482201703678214144
01617,       FALLON,   60,  3483753904858988544
01618,       FANNIE,   49,  3484911535984214016
01619,        FANNY,   60,  3484920246177890304
01620,        FARAH,   34,  3486934001724162048
01621,       FARRAH,   52,  3487229358035173376
01622,       FATIMA,   50,  3488203405078298624
01623,      FATIMAH,   58,  3488203409373265920
01624,     FAUSTINA,   91,  3488946270154784768
01625,     FAUSTINO,  105,  3488946270389665792
01626,       FAUSTO,   82,  3488946365701029888
01627,      FAVIOLA,   66,  3489330594012200960
01628,         FAWN,   44,  3489973051863334912
01629,          FAY,   32,  3490852661165555712
01630,         FAYE,   37,  3490940622095777792
01631,           FE,   11,  3548836506367950848
01632,     FEDERICO,   65,  3551186319197601792
01633,      FELECIA,   41,  3555681671162363904
01634,       FELICA,   36,  3555751901930717184
01635,       FELICE,   40,  3555751970650193920
01636,      FELICIA,   45,  3555752039906541568
01637,    FELICIDAD,   53,  3555752041536028672
01638,     FELICITA,   65,  3555752050123866112
01639,    FELICITAS,   84,  3555752050133827584
01640,       FELIPA,   49,  3555759048756297728
01641,       FELIPE,   53,  3555759117475774464
01642,       FELISA,   52,  3555760698023739392
01643,      FELISHA,   60,  3555760818819694592
01644,        FELIX,   56,  3555763429622939648
01645,       FELTON,   72,  3555952236385271808
01646,    FERDINAND,   75,  3559045163368054784
01647,       FERMIN,   65,  3559203492268605440
01648,      FERMINA,   66,  3559203492805476352
01649,         FERN,   43,  3559215896134156288
01650,     FERNANDA,   63,  3559216688572399616
01651,     FERNANDE,   67,  3559216688639508480
01652,     FERNANDO,   77,  3559216688807280640
01653,        FERNE,   48,  3559218644913225728
01654,        FIDEL,   36,  3623240458219552768
01655,       FIDELA,   37,  3623240475399421952
01656,      FIDELIA,   46,  3623240613375246336
01657,    FILIBERTO,   96,  3627809024939393024
01658,     FILOMENA,   75,  3627920622895497216
01659,        FIONA,   45,  3629585190067634176
01660,       FLAVIA,   51,  3675892238962917376
01661,        FLETA,   44,  3678104439178133504
01662,     FLETCHER,   77,  3678105679115059200
01663,          FLO,   33,  3683381545235644416
01664,         FLOR,   51,  3683698204584443904
01665,        FLORA,   52,  3683698754340257792
01666,     FLORANCE,   74,  3683698996552925184
01667,     FLORENCE,   78,  3683701195576180736
